Name,Sequence Name,Type,Minimum,Maximum,Length,Direction,locus_tag,old_locus_tag
SM_RS23990,NC_003078.1,gene,<505696,>506036,>341,forward,SM_RS23990,SM_b20714
WP_003530546.1,NC_003078.1,CDS,<505696,>506036,>341,forward,SM_RS23990,SM_b20714
SM_RS23995,NC_003078.1,gene,506166,506462,297,reverse,SM_RS23995,SM_b20715
WP_017275931.1,NC_003078.1,CDS,506166,506462,297,reverse,SM_RS23995,SM_b20715
SM_RS24000,NC_003078.1,gene,<506520,>506817,>298,forward,SM_RS24000,SM_b20716
WP_010976231.1,NC_003078.1,CDS,<506520,>506817,>298,forward,SM_RS24000,SM_b20716
SM_RS24005,NC_003078.1,gene,<506848,>507188,>341,reverse,SM_RS24005,SM_b20717
WP_010976232.1,NC_003078.1,CDS,<506848,>507188,>341,reverse,SM_RS24005,SM_b20717
SM_RS24010,NC_003078.1,gene,<507279,>507786,>508,forward,SM_RS24010,SM_b20718
WP_010976233.1,NC_003078.1,CDS,<507279,>507786,>508,forward,SM_RS24010,SM_b20718
SM_RS24015,NC_003078.1,gene,507813,508149,337,forward,SM_RS24015,SM_b20719
WP_003530558.1,NC_003078.1,CDS,507813,508149,337,forward,SM_RS24015,SM_b20719
SM_RS24020,NC_003078.1,gene,<508172,>508487,>316,forward,SM_RS24020,SM_b20720
WP_010976234.1,NC_003078.1,CDS,<508172,>508487,>316,forward,SM_RS24020,SM_b20720
SM_RS24025,NC_003078.1,gene,508592,509057,466,reverse,SM_RS24025,SM_b20721
WP_010976235.1,NC_003078.1,CDS,508592,509057,466,reverse,SM_RS24025,SM_b20721
SM_RS24030,NC_003078.1,gene,<509057,>509281,>225,reverse,SM_RS24030,SM_b20722
WP_003530564.1,NC_003078.1,CDS,<509057,>509281,>225,reverse,SM_RS24030,SM_b20722
SM_RS24035,NC_003078.1,gene,<509309,>509663,>355,forward,SM_RS24035,SM_b20723
WP_010976236.1,NC_003078.1,CDS,<509309,>509663,>355,forward,SM_RS24035,SM_b20723
SM_RS24040,NC_003078.1,gene,<509743,>510056,>314,forward,SM_RS24040,SM_b20724
WP_003530569.1,NC_003078.1,CDS,<509743,>510056,>314,forward,SM_RS24040,SM_b20724
SM_RS24045,NC_003078.1,gene,510056,510219,164,forward,SM_RS24045,SM_b20725
WP_003530571.1,NC_003078.1,CDS,510056,510219,164,forward,SM_RS24045,SM_b20725
SM_RS24050,NC_003078.1,gene,<510260,>510764,>505,forward,SM_RS24050,SM_b20726
WP_003530573.1,NC_003078.1,CDS,<510260,>510764,>505,forward,SM_RS24050,SM_b20726
SM_RS31420,NC_003078.1,gene,<510814,>510867,>54,forward,SM_RS31420,SM_b20727
WP_003530575.1,NC_003078.1,CDS,<510814,>510867,>54,forward,SM_RS31420,SM_b20727
SM_RS24070,NC_003078.1,gene,<511293,>511636,>344,reverse,SM_RS24070,SM_b20745
WP_003530581.1,NC_003078.1,CDS,<511293,>511636,>344,reverse,SM_RS24070,SM_b20745
SM_RS24075,NC_003078.1,gene,<511826,>511886,>61,forward,SM_RS24075,SM_b20746
WP_010976240.1,NC_003078.1,CDS,<511826,>511886,>61,forward,SM_RS24075,SM_b20746
SM_RS24080,NC_003078.1,gene,<511894,>512117,>224,reverse,SM_RS24080,SM_b20747
WP_010976241.1,NC_003078.1,CDS,<511894,>512117,>224,reverse,SM_RS24080,SM_b20747
SM_RS24085,NC_003078.1,gene,512169,512523,355,reverse,SM_RS24085,SM_b20748
WP_010976242.1,NC_003078.1,CDS,512169,512523,355,reverse,SM_RS24085,SM_b20748
SM_RS24090,NC_003078.1,gene,<512689,>513179,>491,forward,SM_RS24090,SM_b20749
WP_015456739.1,NC_003078.1,CDS,<512689,>513179,>491,forward,SM_RS24090,SM_b20749
SM_RS24095,NC_003078.1,gene,513187,513436,250,forward,SM_RS24095,SM_b20750
WP_010976244.1,NC_003078.1,CDS,513187,513436,250,forward,SM_RS24095,SM_b20750
mmsB,NC_003078.1,gene,513447,513745,299,reverse,SM_RS24100,SM_b20751
WP_010976245.1,NC_003078.1,CDS,513447,513745,299,reverse,SM_RS24100,SM_b20751
SM_RS24105,NC_003078.1,gene,<513762,>514117,>356,reverse,SM_RS24105,SM_b20752
WP_010976246.1,NC_003078.1,CDS,<513762,>514117,>356,reverse,SM_RS24105,SM_b20752
SM_RS24110,NC_003078.1,gene,<514123,>514502,>380,reverse,SM_RS24110,SM_b20753
WP_010976247.1,NC_003078.1,CDS,<514123,>514502,>380,reverse,SM_RS24110,SM_b20753
SM_RS24115,NC_003078.1,gene,514542,515014,473,reverse,SM_RS24115,SM_b20754
WP_015008116.1,NC_003078.1,CDS,514542,515014,473,reverse,SM_RS24115,SM_b20754
SM_RS24120,NC_003078.1,gene,515066,515576,511,forward,SM_RS24120,SM_b20755
WP_010976249.1,NC_003078.1,CDS,515066,515576,511,forward,SM_RS24120,SM_b20755
SM_RS24125,NC_003078.1,gene,515581,516251,671,forward,SM_RS24125,SM_b20756
WP_010976250.1,NC_003078.1,CDS,515581,516251,671,forward,SM_RS24125,SM_b20756
scpA,NC_003078.1,gene,516327,517039,713,forward,SM_RS24130,SM_b20757
WP_010976251.1,NC_003078.1,CDS,516327,517039,713,forward,SM_RS24130,SM_b20757
phnF,NC_003078.1,gene,<517044,>517287,>244,reverse,SM_RS24135,SM_b20758
WP_010976252.1,NC_003078.1,CDS,<517044,>517287,>244,reverse,SM_RS24135,SM_b20758
phnG,NC_003078.1,gene,<517331,>517485,>155,forward,SM_RS24140,SM_b20759
WP_003530625.1,NC_003078.1,CDS,<517331,>517485,>155,forward,SM_RS24140,SM_b20759
phnH,NC_003078.1,gene,517486,517686,201,forward,SM_RS24145,SM_b20760
WP_010976254.1,NC_003078.1,CDS,517486,517686,201,forward,SM_RS24145,SM_b20760
SM_RS24150,NC_003078.1,gene,<517689,>518056,>368,forward,SM_RS24150,SM_b20761
WP_003530629.1,NC_003078.1,CDS,<517689,>518056,>368,forward,SM_RS24150,SM_b20761
SM_RS24155,NC_003078.1,gene,518056,518353,298,forward,SM_RS24155,SM_b20762
WP_003530631.1,NC_003078.1,CDS,518056,518353,298,forward,SM_RS24155,SM_b20762
phnK,NC_003078.1,gene,<518353,>518610,>258,forward,SM_RS24160,SM_b20763
WP_010976255.1,NC_003078.1,CDS,<518353,>518610,>258,forward,SM_RS24160,SM_b20763
phnL,NC_003078.1,gene,<518623,>518857,>235,forward,SM_RS24165,SM_b20764
WP_010976256.1,NC_003078.1,CDS,<518623,>518857,>235,forward,SM_RS24165,SM_b20764
SM_RS24170,NC_003078.1,gene,<518858,>519061,>204,forward,SM_RS24170,SM_b20765
WP_003530637.1,NC_003078.1,CDS,<518858,>519061,>204,forward,SM_RS24170,SM_b20765
SM_RS24175,NC_003078.1,gene,<519105,>519491,>387,reverse,SM_RS24175,SM_b20766
WP_010976257.1,NC_003078.1,CDS,<519105,>519491,>387,reverse,SM_RS24175,SM_b20766
SM_RS24180,NC_003078.1,gene,<519549,>520120,>572,reverse,SM_RS24180,SM_b20767
WP_010976258.1,NC_003078.1,CDS,<519549,>520120,>572,reverse,SM_RS24180,SM_b20767
SM_RS24185,NC_003078.1,gene,<520127,>520439,>313,reverse,SM_RS24185,SM_b20768
WP_010976259.1,NC_003078.1,CDS,<520127,>520439,>313,reverse,SM_RS24185,SM_b20768
SM_RS24190,NC_003078.1,gene,<520459,>520970,>512,reverse,SM_RS24190,SM_b20769
WP_003536884.1,NC_003078.1,CDS,<520459,>520970,>512,reverse,SM_RS24190,SM_b20769
SM_RS24195,NC_003078.1,gene,<520983,>521177,>195,reverse,SM_RS24195,SM_b20770
WP_041170116.1,NC_003078.1,CDS,<520983,>521177,>195,reverse,SM_RS24195,SM_b20770
SM_RS24200,NC_003078.1,gene,<521185,>521512,>328,reverse,SM_RS24200,SM_b20771
WP_003536886.1,NC_003078.1,CDS,<521185,>521512,>328,reverse,SM_RS24200,SM_b20771
SM_RS24205,NC_003078.1,gene,<521539,>521886,>348,reverse,SM_RS24205,SM_b20772
WP_010976261.1,NC_003078.1,CDS,<521539,>521886,>348,reverse,SM_RS24205,SM_b20772
SM_RS24210,NC_003078.1,gene,<521954,>522181,>228,forward,SM_RS24210,SM_b20773
WP_003536888.1,NC_003078.1,CDS,<521954,>522181,>228,forward,SM_RS24210,SM_b20773
SM_RS24215,NC_003078.1,gene,<522204,>522384,>181,reverse,SM_RS24215,SM_b20774
WP_010976262.1,NC_003078.1,CDS,<522204,>522384,>181,reverse,SM_RS24215,SM_b20774
nsrA,NC_003078.1,gene,522429,523629,1201,forward,SM_RS24220,SM_b20775
WP_010976263.1,NC_003078.1,CDS,522429,523629,1201,forward,SM_RS24220,SM_b20775
cyaK,NC_003078.1,gene,<523630,>524278,>649,forward,SM_RS24225,SM_b20776
WP_010976264.1,NC_003078.1,CDS,<523630,>524278,>649,forward,SM_RS24225,SM_b20776
SM_RS24230,NC_003078.1,gene,524356,524677,322,forward,SM_RS24230,SM_b20777
WP_010968295.1,NC_003078.1,CDS,524356,524677,322,forward,SM_RS24230,SM_b20777
CDS,NC_003078.1,CDS,<524710,>524871,>162,reverse,SM_RS24235,SM_b20778
SM_RS24235,NC_003078.1,pseudogene,<524710,>524871,>162,reverse,SM_RS24235,SM_b20778
ltrA,NC_003078.1,gene,524899,525318,420,reverse,SM_RS24240,SM_b20780
WP_010967953.1,NC_003078.1,CDS,524899,525318,420,reverse,SM_RS24240,SM_b20780
CDS,NC_003078.1,CDS,<525502,525652,>151,reverse,SM_RS24245,SM_b20783
SM_RS24245,NC_003078.1,pseudogene,<525502,525652,>151,reverse,SM_RS24245,SM_b20783
SM_RS24250,NC_003078.1,gene,<525711,>525948,>238,reverse,SM_RS24250,SM_b20784
WP_010976268.1,NC_003078.1,CDS,<525711,>525948,>238,reverse,SM_RS24250,SM_b20784
SM_RS24255,NC_003078.1,gene,<525943,>526196,>254,reverse,SM_RS24255,SM_b20785
WP_003537473.1,NC_003078.1,CDS,<525943,>526196,>254,reverse,SM_RS24255,SM_b20785
SM_RS24260,NC_003078.1,gene,<526197,>526529,>333,reverse,SM_RS24260,SM_b20786
WP_010976269.1,NC_003078.1,CDS,<526197,>526529,>333,reverse,SM_RS24260,SM_b20786
SM_RS24265,NC_003078.1,gene,<526533,>526819,>287,reverse,SM_RS24265,SM_b20787
WP_010976270.1,NC_003078.1,CDS,<526533,>526819,>287,reverse,SM_RS24265,SM_b20787
SM_RS19870,NC_003078.1,gene,<196121,>196396,>276,forward,SM_RS19870,SM_b20803
WP_010975423.1,NC_003078.1,CDS,<196121,>196396,>276,forward,SM_RS19870,SM_b20803
SM_RS19875,NC_003078.1,gene,<196412,>196654,>243,forward,SM_RS19875,SM_b20804
WP_010975424.1,NC_003078.1,CDS,<196412,>196654,>243,forward,SM_RS19875,SM_b20804
SM_RS19880,NC_003078.1,gene,<196677,>196977,>301,forward,SM_RS19880,SM_b20805
WP_010975425.1,NC_003078.1,CDS,<196677,>196977,>301,forward,SM_RS19880,SM_b20805
SM_RS19885,NC_003078.1,gene,<197021,>197249,>229,reverse,SM_RS19885,SM_b20806
WP_010975426.1,NC_003078.1,CDS,<197021,>197249,>229,reverse,SM_RS19885,SM_b20806
SM_RS19890,NC_003078.1,gene,<197295,>197839,>545,forward,SM_RS19890,SM_b20807
WP_010975427.1,NC_003078.1,CDS,<197295,>197839,>545,forward,SM_RS19890,SM_b20807
SM_RS19895,NC_003078.1,gene,<197833,>198077,>245,reverse,SM_RS19895,SM_b20808
WP_014527380.1,NC_003078.1,CDS,<197833,>198077,>245,reverse,SM_RS19895,SM_b20808
SM_RS19900,NC_003078.1,gene,198170,198499,330,forward,SM_RS19900,SM_b20809
WP_010975429.1,NC_003078.1,CDS,198170,198499,330,forward,SM_RS19900,SM_b20809
SM_RS19905,NC_003078.1,gene,<198538,>199214,>677,forward,SM_RS19905,SM_b20810
WP_010975430.1,NC_003078.1,CDS,<198538,>199214,>677,forward,SM_RS19905,SM_b20810
SM_RS19910,NC_003078.1,gene,<199272,>199369,>98,forward,SM_RS19910,SM_b20811
WP_013850942.1,NC_003078.1,CDS,<199272,>199369,>98,forward,SM_RS19910,SM_b20811
SM_RS19915,NC_003078.1,gene,<199393,>199834,>442,reverse,SM_RS19915,SM_b20812
WP_041170079.1,NC_003078.1,CDS,<199393,>199834,>442,reverse,SM_RS19915,SM_b20812
SM_RS19920,NC_003078.1,gene,<199952,>200552,>601,forward,SM_RS19920,SM_b20813
WP_010975433.1,NC_003078.1,CDS,<199952,>200552,>601,forward,SM_RS19920,SM_b20813
SM_RS19925,NC_003078.1,gene,<200666,>200911,>246,forward,SM_RS19925,SM_b20814
WP_010975434.1,NC_003078.1,CDS,<200666,>200911,>246,forward,SM_RS19925,SM_b20814
SM_RS31895,NC_003078.1,gene,<200930,>201484,>555,reverse,SM_RS31895,SM_b20815
WP_010975435.1,NC_003078.1,CDS,<200930,>201484,>555,reverse,SM_RS31895,SM_b20815
SM_RS31900,NC_003078.1,gene,201507,201936,430,reverse,SM_RS31900,SM_b20816
WP_010975436.1,NC_003078.1,CDS,201507,201936,430,reverse,SM_RS31900,SM_b20816
SM_RS19935,NC_003078.1,gene,201965,202308,344,reverse,SM_RS19935,SM_b20817
WP_010975437.1,NC_003078.1,CDS,201965,202308,344,reverse,SM_RS19935,SM_b20817
SM_RS19940,NC_003078.1,gene,<202378,>202740,>363,forward,SM_RS19940,SM_b20818
WP_010975438.1,NC_003078.1,CDS,<202378,>202740,>363,forward,SM_RS19940,SM_b20818
SM_RS19945,NC_003078.1,gene,<202756,>202860,>105,forward,SM_RS19945,SM_b20819
WP_010975439.1,NC_003078.1,CDS,<202756,>202860,>105,forward,SM_RS19945,SM_b20819
CDS,NC_003078.1,CDS,<202898,>203306,>409,forward,SM_RS19950,SM_b20820
SM_RS19950,NC_003078.1,pseudogene,<202898,>203306,>409,forward,SM_RS19950,SM_b20820
SM_RS19955,NC_003078.1,gene,<203335,>203600,>266,forward,SM_RS19955,SM_b20821
WP_010975441.1,NC_003078.1,CDS,<203335,>203600,>266,forward,SM_RS19955,SM_b20821
SM_RS19960,NC_003078.1,gene,<203699,>203956,>258,forward,SM_RS19960,SM_b20822
WP_041170080.1,NC_003078.1,CDS,<203699,>203956,>258,forward,SM_RS19960,SM_b20822
SM_RS19965,NC_003078.1,gene,<203961,>204303,>343,reverse,SM_RS19965,SM_b20823
WP_010975443.1,NC_003078.1,CDS,<203961,>204303,>343,reverse,SM_RS19965,SM_b20823
SM_RS19970,NC_003078.1,gene,204508,205286,779,reverse,SM_RS19970,SM_b20824
WP_010975444.1,NC_003078.1,CDS,204508,205286,779,reverse,SM_RS19970,SM_b20824
SM_RS32430,NC_003078.1,gene,<205342,>205597,>256,forward,SM_RS32430,SM_b20825
WP_010975445.1,NC_003078.1,CDS,<205342,>205597,>256,forward,SM_RS32430,SM_b20825
SM_RS20000,NC_003078.1,gene,<206650,>207183,>534,reverse,SM_RS20000,SM_b20829
WP_041170082.1,NC_003078.1,CDS,<206650,>207183,>534,reverse,SM_RS20000,SM_b20829
SM_RS20005,NC_003078.1,gene,<207296,>207632,>337,forward,SM_RS20005,SM_b20830
WP_010975453.1,NC_003078.1,CDS,<207296,>207632,>337,forward,SM_RS20005,SM_b20830
CDS,NC_003078.1,CDS,<207659,>208101,>443,reverse,SM_RS20010,SM_b20831
SM_RS20010,NC_003078.1,pseudogene,<207659,>208101,>443,reverse,SM_RS20010,SM_b20831
SM_RS20015,NC_003078.1,gene,<208103,>208321,>219,reverse,SM_RS20015,SM_b20832
WP_010975455.1,NC_003078.1,CDS,<208103,>208321,>219,reverse,SM_RS20015,SM_b20832
SM_RS20020,NC_003078.1,gene,<208322,>208577,>256,reverse,SM_RS20020,SM_b20833
WP_020479521.1,NC_003078.1,CDS,<208322,>208577,>256,reverse,SM_RS20020,SM_b20833
SM_RS20025,NC_003078.1,gene,208580,209012,433,reverse,SM_RS20025,SM_b20834
WP_010975457.1,NC_003078.1,CDS,208580,209012,433,reverse,SM_RS20025,SM_b20834
SM_RS20030,NC_003078.1,gene,<209043,>209347,>305,reverse,SM_RS20030,SM_b20835
WP_041170130.1,NC_003078.1,CDS,<209043,>209347,>305,reverse,SM_RS20030,SM_b20835
SM_RS20035,NC_003078.1,gene,<209658,>209716,>59,reverse,SM_RS20035,SM_b20837
WP_014530557.1,NC_003078.1,CDS,<209658,>209716,>59,reverse,SM_RS20035,SM_b20837
SM_RS20040,NC_003078.1,gene,209749,210094,346,reverse,SM_RS20040,SM_b20838
WP_041170083.1,NC_003078.1,CDS,209749,210094,346,reverse,SM_RS20040,SM_b20838
SM_RS20045,NC_003078.1,gene,<210324,>210392,>69,forward,SM_RS20045,SM_b20839
WP_010975462.1,NC_003078.1,CDS,<210324,>210392,>69,forward,SM_RS20045,SM_b20839
SM_RS31910,NC_003078.1,gene,<210403,>210663,>261,reverse,SM_RS31910,SM_b20840
WP_244431009.1,NC_003078.1,CDS,<210403,>210663,>261,reverse,SM_RS31910,SM_b20840
SM_RS31915,NC_003078.1,gene,210627,211030,404,reverse,SM_RS31915,SM_b20841
WP_010975464.1,NC_003078.1,CDS,210627,211030,404,reverse,SM_RS31915,SM_b20841
SM_RS20060,NC_003078.1,gene,<211147,>211555,>409,reverse,SM_RS20060,SM_b20842
WP_010975465.1,NC_003078.1,CDS,<211147,>211555,>409,reverse,SM_RS20060,SM_b20842
SM_RS20065,NC_003078.1,gene,<211558,>212079,>522,reverse,SM_RS20065,SM_b20843
WP_015456633.1,NC_003078.1,CDS,<211558,>212079,>522,reverse,SM_RS20065,SM_b20843
WP_010975970.1,NC_003078.1,CDS,<415542,>416319,>778,forward,SM_RS22680,SM_b20846
xdhB,NC_003078.1,gene,<415542,>416319,>778,forward,SM_RS22680,SM_b20846
SM_RS22690,NC_003078.1,gene,<416512,>416810,>299,forward,SM_RS22690,SM_b20847
WP_010975972.1,NC_003078.1,CDS,<416512,>416810,>299,forward,SM_RS22690,SM_b20847
SM_RS22695,NC_003078.1,gene,<416841,>417250,>410,forward,SM_RS22695,SM_b20848
WP_010975973.1,NC_003078.1,CDS,<416841,>417250,>410,forward,SM_RS22695,SM_b20848
guaD,NC_003078.1,gene,<417251,>417688,>438,forward,SM_RS22700,SM_b20849
WP_010975974.1,NC_003078.1,CDS,<417251,>417688,>438,forward,SM_RS22700,SM_b20849
SM_RS22705,NC_003078.1,gene,<417728,>418105,>378,forward,SM_RS22705,SM_b20850
WP_010975975.1,NC_003078.1,CDS,<417728,>418105,>378,forward,SM_RS22705,SM_b20850
SM_RS22710,NC_003078.1,gene,<418189,>418514,>326,reverse,SM_RS22710,SM_b20851
WP_010975976.1,NC_003078.1,CDS,<418189,>418514,>326,reverse,SM_RS22710,SM_b20851
SM_RS22715,NC_003078.1,gene,<418515,>419023,>509,reverse,SM_RS22715,SM_b20852
WP_010975977.1,NC_003078.1,CDS,<418515,>419023,>509,reverse,SM_RS22715,SM_b20852
SM_RS22720,NC_003078.1,gene,<419039,>419377,>339,reverse,SM_RS22720,SM_b20853
WP_010975978.1,NC_003078.1,CDS,<419039,>419377,>339,reverse,SM_RS22720,SM_b20853
SM_RS22725,NC_003078.1,gene,<419438,>419760,>323,reverse,SM_RS22725,SM_b20854
WP_017265602.1,NC_003078.1,CDS,<419438,>419760,>323,reverse,SM_RS22725,SM_b20854
SM_RS22730,NC_003078.1,gene,<419769,>420272,>504,reverse,SM_RS22730,SM_b20855
WP_010975980.1,NC_003078.1,CDS,<419769,>420272,>504,reverse,SM_RS22730,SM_b20855
SM_RS22735,NC_003078.1,gene,<420303,>420624,>322,reverse,SM_RS22735,SM_b20856
WP_010975981.1,NC_003078.1,CDS,<420303,>420624,>322,reverse,SM_RS22735,SM_b20856
CDS,NC_003078.1,CDS,<420708,420915,>208,forward,SM_RS22740,SM_b20857
SM_RS22740,NC_003078.1,pseudogene,<420708,420915,>208,forward,SM_RS22740,SM_b20857
CDS,NC_003078.1,CDS,<420989,>421120,>132,forward,SM_RS22745,SM_b20858
SM_RS22745,NC_003078.1,pseudogene,<420989,>421120,>132,forward,SM_RS22745,SM_b20858
SM_RS22750,NC_003078.1,gene,421293,421609,317,forward,SM_RS22750,SM_b20859
WP_010975984.1,NC_003078.1,CDS,421293,421609,317,forward,SM_RS22750,SM_b20859
SM_RS22755,NC_003078.1,gene,<421757,>422032,>276,forward,SM_RS22755,SM_b20860
WP_010975986.1,NC_003078.1,CDS,<421757,>422032,>276,forward,SM_RS22755,SM_b20860
SM_RS22760,NC_003078.1,gene,422066,422467,402,forward,SM_RS22760,SM_b20861
WP_010975987.1,NC_003078.1,CDS,422066,422467,402,forward,SM_RS22760,SM_b20861
SM_RS22765,NC_003078.1,gene,<422770,>423112,>343,reverse,SM_RS22765,SM_b20863
WP_010975989.1,NC_003078.1,CDS,<422770,>423112,>343,reverse,SM_RS22765,SM_b20863
SM_RS22770,NC_003078.1,gene,<423138,>423278,>141,reverse,SM_RS22770,SM_b20864
WP_010975990.1,NC_003078.1,CDS,<423138,>423278,>141,reverse,SM_RS22770,SM_b20864
SM_RS22775,NC_003078.1,gene,<423301,>423550,>250,reverse,SM_RS22775,SM_b20865
WP_010975991.1,NC_003078.1,CDS,<423301,>423550,>250,reverse,SM_RS22775,SM_b20865
SM_RS22780,NC_003078.1,gene,423600,423917,318,reverse,SM_RS22780,SM_b20866
WP_013850510.1,NC_003078.1,CDS,423600,423917,318,reverse,SM_RS22780,SM_b20866
SM_RS22785,NC_003078.1,gene,<424107,>425335,>1229,forward,SM_RS22785,SM_b20868
WP_010975994.1,NC_003078.1,CDS,<424107,>425335,>1229,forward,SM_RS22785,SM_b20868
SM_RS22795,NC_003078.1,gene,425494,425727,234,forward,SM_RS22795,SM_b20869
WP_010975995.1,NC_003078.1,CDS,425494,425727,234,forward,SM_RS22795,SM_b20869
SM_RS22800,NC_003078.1,gene,425734,426044,311,reverse,SM_RS22800,SM_b20870
WP_015456696.1,NC_003078.1,CDS,425734,426044,311,reverse,SM_RS22800,SM_b20870
SM_RS22805,NC_003078.1,gene,<426065,>426313,>249,forward,SM_RS22805,SM_b20871
WP_010975997.1,NC_003078.1,CDS,<426065,>426313,>249,forward,SM_RS22805,SM_b20871
uraH,NC_003078.1,gene,<426361,>426480,>120,reverse,SM_RS22810,SM_b20872
WP_013850504.1,NC_003078.1,CDS,<426361,>426480,>120,reverse,SM_RS22810,SM_b20872
SM_RS22815,NC_003078.1,gene,426746,426916,171,reverse,SM_RS22815,SM_b20873
WP_010975999.1,NC_003078.1,CDS,426746,426916,171,reverse,SM_RS22815,SM_b20873
uraD,NC_003078.1,gene,426949,427116,168,reverse,SM_RS22820,SM_b20874
WP_010976000.1,NC_003078.1,CDS,426949,427116,168,reverse,SM_RS22820,SM_b20874
puuE,NC_003078.1,gene,<427117,>427425,>309,reverse,SM_RS22825,SM_b20875
WP_010976001.1,NC_003078.1,CDS,<427117,>427425,>309,reverse,SM_RS22825,SM_b20875
SM_RS22830,NC_003078.1,gene,<427453,>427717,>265,reverse,SM_RS22830,SM_b20876
WP_010976002.1,NC_003078.1,CDS,<427453,>427717,>265,reverse,SM_RS22830,SM_b20876
SM_RS22835,NC_003078.1,gene,<427769,>428144,>376,reverse,SM_RS22835,SM_b20877
WP_010976003.1,NC_003078.1,CDS,<427769,>428144,>376,reverse,SM_RS22835,SM_b20877
mnmD,NC_003078.1,gene,<428159,>428396,>238,forward,SM_RS22840,SM_b20878
WP_010976004.1,NC_003078.1,CDS,<428159,>428396,>238,forward,SM_RS22840,SM_b20878
SM_RS22845,NC_003078.1,gene,<428405,>428554,>150,reverse,SM_RS22845,SM_b20879
WP_003535926.1,NC_003078.1,CDS,<428405,>428554,>150,reverse,SM_RS22845,SM_b20879
SM_RS22850,NC_003078.1,gene,<428755,>429257,>503,forward,SM_RS22850,SM_b20880
WP_010976005.1,NC_003078.1,CDS,<428755,>429257,>503,forward,SM_RS22850,SM_b20880
SM_RS22855,NC_003078.1,gene,<429345,>429497,>153,reverse,SM_RS22855,SM_b20881
WP_010976006.1,NC_003078.1,CDS,<429345,>429497,>153,reverse,SM_RS22855,SM_b20881
CDS,NC_003078.1,CDS,429497,>429619,>123,reverse,SM_RS22860,SM_b20882
SM_RS22860,NC_003078.1,pseudogene,429497,>429619,>123,reverse,SM_RS22860,SM_b20882
SM_RS22865,NC_003078.1,gene,<429726,>429858,>133,reverse,SM_RS22865,SM_b20883
WP_041170110.1,NC_003078.1,CDS,<429726,>429858,>133,reverse,SM_RS22865,SM_b20883
SM_RS22870,NC_003078.1,gene,<429896,>430045,>150,reverse,SM_RS22870,SM_b20884
WP_014530268.1,NC_003078.1,CDS,<429896,>430045,>150,reverse,SM_RS22870,SM_b20884
SM_RS22875,NC_003078.1,gene,<430057,>430362,>306,reverse,SM_RS22875,SM_b20885
WP_010976010.1,NC_003078.1,CDS,<430057,>430362,>306,reverse,SM_RS22875,SM_b20885
SM_RS22880,NC_003078.1,gene,430493,430957,465,forward,SM_RS22880,SM_b20886
WP_013850494.1,NC_003078.1,CDS,430493,430957,465,forward,SM_RS22880,SM_b20886
SM_RS22885,NC_003078.1,gene,<430960,>431272,>313,forward,SM_RS22885,SM_b20887
WP_003535943.1,NC_003078.1,CDS,<430960,>431272,>313,forward,SM_RS22885,SM_b20887
SM_RS22890,NC_003078.1,gene,<431279,>431550,>272,forward,SM_RS22890,SM_b20888
WP_010976011.1,NC_003078.1,CDS,<431279,>431550,>272,forward,SM_RS22890,SM_b20888
SM_RS22895,NC_003078.1,gene,<431584,>431817,>234,reverse,SM_RS22895,SM_b20889
WP_010976012.1,NC_003078.1,CDS,<431584,>431817,>234,reverse,SM_RS22895,SM_b20889
araD,NC_003078.1,gene,431879,432458,580,reverse,SM_RS22900,SM_b20890
WP_010976013.1,NC_003078.1,CDS,431879,432458,580,reverse,SM_RS22900,SM_b20890
SM_RS22905,NC_003078.1,gene,<432479,>432955,>477,reverse,SM_RS22905,SM_b20891
WP_010976014.1,NC_003078.1,CDS,<432479,>432955,>477,reverse,SM_RS22905,SM_b20891
gguC,NC_003078.1,gene,<432982,>433312,>331,reverse,SM_RS22910,SM_b20892
WP_010976015.1,NC_003078.1,CDS,<432982,>433312,>331,reverse,SM_RS22910,SM_b20892
gguB,NC_003078.1,gene,<433363,>433766,>404,reverse,SM_RS22915,SM_b20893
WP_003535527.1,NC_003078.1,CDS,<433363,>433766,>404,reverse,SM_RS22915,SM_b20893
CDS,NC_003078.1,CDS,433767,>434278,>512,reverse,SM_RS22920,SM_b20894
gguA,NC_003078.1,pseudogene,433767,>434278,>512,reverse,SM_RS22920,SM_b20894
chvE,NC_003078.1,gene,434343,434698,356,reverse,SM_RS22925,SM_b20895
WP_003535531.1,NC_003078.1,CDS,434343,434698,356,reverse,SM_RS22925,SM_b20895
SM_RS22930,NC_003078.1,gene,<434791,>435116,>326,forward,SM_RS22930,SM_b20896
WP_013850489.1,NC_003078.1,CDS,<434791,>435116,>326,forward,SM_RS22930,SM_b20896
SM_RS22935,NC_003078.1,gene,<435139,>435288,>150,forward,SM_RS22935,SM_b20897
WP_010976018.1,NC_003078.1,CDS,<435139,>435288,>150,forward,SM_RS22935,SM_b20897
